word: የሚቆመው	stem: ሚቆመው
word: ባአልሀናን	stem: አአልሀናን
word: ስለሚባርክልህ	stem: ስለሚባርክል
word: ከሰዎቹም	stem: ሰው
word: እግሬንም	stem: እግር
word: አድንህ	stem: አድን
word: ለአሥር	stem: አስር
word: ቀርባችኋል	citation: ቀረበ
word: ቅርንጫፎቿ	stem: ቅርንጫፍ
word: ወደነበረበትም	stem: ነበረበትም
word: ያንገላቱንና	stem: አንገላቱንና
word: ፍቅረኞቿን	stem: ፍቅረኞቿ
word: ታባክናላችሁ	citation: አባከነ
word: እንደሰጠኸው	stem: እንደሰጠኸ
word: የማይገኝባችሁ	stem: የማይገኝባችህ
word: ረበረበበት	citation: ረበረበ
word: እንደወሰድኩ	citation: ወሰደ
word: ባየ	stem: አየ
word: አይፈልጉምና	stem: አይፈልጉም
word: ትረግጣላችሁ	citation: ረገጠ
word: ታሽጓልና	stem: ታሽግዋልና
word: በርኩሰቱ	stem: ርኩሰቱ
word: ከወራቱም	stem: ከወራቱ
word: የተፈቀደ	citation: ተፈቀደ
word: አልተመላለሱም	stem: አልተመላለሱ
word: ጫናም	stem: ጫና
word: እንደቀድሟቸው	stem: ንደቀድሟቸ
word: አመነዘርሽ	stem: አመነዘር
word: ለእኛ	stem: እኛ
word: እንደሚዘረጋ	stem: ሚዘረጋ
word: መውደቁ	stem: ወደቀ
word: ንግሥናውም	stem: ንግስና
word: መጥለቅለቅ	stem: ተጥለቀለቀ
word: የሚያበቃ	stem: ሚያበቃ
word: ይመልስበታል	citation: መለሰ
word: ስእለቴንም	stem: ስእለቴ
word: አስገድዶ	citation: አስገደደ
word: ቆስሎ	citation: ቆሰለ
word: እያነሳሳናችሁ	stem: አነሳሳናችህ
word: ድርጊትም	stem: ድርጊት
word: ድምፃችሁን	stem: ድምጽ
word: ፍላጎቴ	stem: ፍላጎት
word: ምሳሌዎችንም	stem: ምሳሌ
word: ሳስቶ	citation: ሳሰተ
word: ጥላቻውን	stem: ጥላቻ
word: የነቢይ	stem: ነቢይ
word: የሚወነጨፈው	citation: ተወነጨፈ
word: ያመጣውም	stem: አመጣ
word: ማንነቱ	stem: አነነተ
word: እንዳይ	stem: አይ
word: ከነገሠ	citation: ነገሰ
word: ወጣቶቼን	stem: ወጣታ
word: በሏት	stem: ሏት
word: የምታጎሳቁለው	citation: አጎሳቆለ
word: በጎንና	stem: ጎን
word: ልፋታችንን	stem: ልፋት
word: እንበጥስ	citation: በጠሰ
word: ክፈላቸው	citation: ከፈለ
word: እስከሚያስገባው	stem: ስከሚያስገባ
word: መኖሬን	stem: መኖር
word: እንደገባሁት	stem: ገባሁት
word: በሬና	stem: በሬ
word: ሰውነትሽን	stem: ሰውነትሽ
word: ባቀረቡት	citation: አቀረበ
word: ይሞላል	citation: ሞላለለ
word: እንዲወስዳት	citation: ወሰደ
word: እንደላከ	stem: ንደላከ
word: እንደሚመጣብህ	stem: ሚመጣብ
word: ልስጥሽ	stem: ልስጥ
word: የአማሌቅን	stem: የአማሌቅ
word: ለሚያዩ	stem: ለሚያይ
word: የጠላሻቸውን	stem: ጠለሰ
word: ሊመራህ	stem: ሊመራ
word: አዋረደቻት	citation: አዋረደ
word: አህያም	stem: አህያ
word: ያንጠባጥቡ	citation: አንጠባጠበ
word: በሐዋርያትና	stem: ሀዋርያትና
word: ለኢቲኤልና	stem: ለኢቲኤል
word: ያጽናኑ	stem: አጽናን
word: ይሰበሰባሉ	citation: ተሰበሰበ
word: ውሳኔያችሁ	stem: ውሳኔያችህ
word: የምነቅፍብህ	citation: ነቀፈ
word: ያሳብድሃል	stem: አሳብድሀል
word: በጠርዙ	stem: ጠርዝ
word: ባከተመ	citation: አከተመ
word: ባዓላ	stem: አአላ
word: የተሾሙት	stem: ተሾሙት
word: የሌለበት	stem: ሌለበት
word: እንቃችኋለሁ	stem: እንቃችህዋለሁ
word: ይቆጠር	citation: ተቆጠረ
word: ጌድዮን	stem: ጌድዮ
word: እንዲቋጩ	stem: እንዲቅዋጭ
word: ከአፋቸው	stem: ከአፋቸ
word: የሁዲም	stem: የሁዲ
word: እርሾና	stem: ርሾና
word: መቅረታችሁ	stem: መቅረታችህ
word: ገበታዋን	stem: ገበታ
word: የትንሣኤውን	stem: ትንሳኤ
word: እንደምወድ	citation: ወደደ
word: እመታለሁ	stem: መታለህ
word: የቅናት	stem: ቅናት
word: በገባኦንም	stem: በገባኦ
word: እንደሚያደርገን	citation: አደረገ
word: የተገዛ	stem: ተገዛ
word: ይጋደማል	citation: ተጋደመ
word: እሸልምህ	citation: ሸለመ
word: የሚበሉት	stem: ሚበሉት
word: ባለሟል	stem: አለምዋል
word: ሴቲቱንም	stem: ሴት
word: እንደነበርክ	citation: ነበረ
word: አልተዋችሁም	stem: አልተዋችህ
word: ባደረገው	citation: አደረገ
word: አቆዩአቸው	stem: አቆዩአቸ
word: የዲሞን	stem: ዲሞን
word: ተዋጊዎቹንም	stem: ተዋጊዎቹ
word: የጊደሯን	stem: የጊደሯ
word: የተሟላ	stem: የተምዋላ
word: እስከማዞርበት	stem: ማዞርበት
word: በብርጭቆው	stem: በብርጭቆ
word: ሹመቱ	stem: ሹመት
word: ገብቼ	stem: ገብች
word: የአዛን	stem: አዛ
word: ባለመስማትህ	stem: አለመስማትህ
word: የምታቀርባቸው	citation: አቀረበ
word: የጨቋኞች	stem: ጨቆነ
word: ጻፏቸው	stem: ጻfW
word: እንድትቀበሉት	citation: ተቀበለ
word: ቢጠሩት	citation: ጠሮተ
word: ጽድቄን	stem: ጽድቅ
word: ሕግህም	stem: ህግ
word: ከሀብታሞች	stem: ሀብታም
word: ለዋጀኸው	stem: ለዋጀኸ
word: ሳይቀምስ	stem: ሳይቀም
word: አበዳሪውን	stem: አበደረ
word: ጰርሲስን	stem: ጰርሲስ
word: ለማናገር	stem: አናገረ
word: ሞልታ	citation: ሞለተ
word: ታጥቀንና	stem: ታጥቀን
word: ባያችሁት	stem: አያችሁት
word: እብሪተኝነትም	stem: እብሪተኝነት
word: ያመፀው	stem: ያመጸ
word: በየቡሃቃው	stem: ቡሀቃ
word: መላጣ	citation: መላጠጠ
word: ገድለዋቸው	citation: ገደለ
word: ወገቤ	stem: ወገብ
word: አይቀጥልም	citation: ቀጠለ
word: ከተቀበልከው	citation: ተቀበለ
word: ጉልምስና	stem: ጉልምስ
word: ዕብራይስጥ	stem: ብራይስጥ
word: ለመውቀስ	stem: ወቀሰ
word: አነሳና	stem: አነሳ
word: የሚያጽናናትም	stem: የሚያጽናናት
word: ጻድቁንም	stem: ጻድቅ
word: የሚፈስሱ	stem: ሚፈስስ
word: ሲቃረብ	citation: ተቃረበ
word: ሩትም	stem: ሩት
word: ያልረገመውን	citation: ረገመ
word: የጎደለብህ	citation: ጎደለ
word: ሲያቀርብማ	citation: አቀረበ
word: ወዳዘጋጀለት	stem: አዘጋጀለት
word: መረጠለት	citation: መረጠ
word: ግብፃውያኑ	stem: ግብጻውያን
word: የሚያገለግልን	citation: አገለገለ
word: አቤልንና	stem: አቤል
word: ያቤጽ	stem: አቤጽ
word: የእህሉን	stem: እህል
word: በዓልታማር	stem: አልታማር
word: በላተኛውን	stem: በላተኛ
word: ከዘርህ	stem: ዘር
word: አቤሮንን	stem: አቤሮን
word: ከአዱላማዊው	stem: ከአዱላማዊ
word: ያየሃትን	stem: አየሀት
word: የምትከታተለው	citation: ተከታተለ
word: ያንጎራጉራሉ	citation: አንጎራጎረ
word: የእጆቹንና	stem: የእጅ
word: ወሬውን	stem: ወሬ
word: ማጨሻው	stem: ማጨሻ
word: አስተማማኝ	stem: አስተማመነ
word: ሲቀልጡ	citation: ቀለጠ
word: ለመባል	stem: መባል
word: እንቆጥራቸዋለን	citation: ቆጠረ
word: ሲጀምርም	citation: ጀመረ
word: ተገዝታለች	citation: ተገዘተ
word: የሚገደሉት	citation: ተገደለ
word: አዘጋጅሃለሁ	stem: አዘጋጅሀለህ
word: ያበቃኛል	stem: አበቃኛል
word: አትብሉ	stem: አትብል
word: እንደሚወዛወዝ	stem: ሚወዛወዝ
word: የገዛ	stem: ገዛ
word: አደረቅክ	citation: አደረቀ
word: ከውሽንፍርም	stem: ውሽንፍር
word: በራሱም	stem: ራስ
word: መኮንኑና	stem: መኮንን
word: ከትያጥሮን	stem: ከትያጥሮ
word: በምሥክሩ	stem: ምስክሩ
word: ጓደኞቻቸውን	stem: ግዋደኛ
word: የሚያበቃው	stem: የሚያበቃ
word: ወስጃታለሁ	citation: ወሰደ
word: ሱራፌልም	stem: ሱራፌል
word: የተጎሳቆልሽ	citation: ተጎሳቆለ
word: በምትፈጽሙት	citation: ፈጸመ
word: እንዲጠፋና	stem: ንዲጠፋና
word: በራሴ	stem: ራስ
word: ጋገረላቸው	stem: ጋገረላቸ
word: ያበዛላችኋል	stem: ያበዛላችህዋል
word: አይጸኑም	stem: አይጸን
word: የሆናት	stem: ሆናት
word: ከጠላቶችህ	stem: ጠላታ
word: የኤጣም	stem: ኤጣም
word: ያደቀቅካቸው	citation: አደቀቀ
word: ከውኃዎች	stem: ውሀ
word: እጥፋት	stem: ጥፋት
word: ቁጣውንና	stem: ቁጣውን
word: ዕቅድም	stem: ቅድም
word: ከአስተማሪው	stem: አስተማሪ
word: ቅጥርም	stem: ቅጥር
word: ለቀቋት	citation: ለቀቀ
word: ያልቻሉበትን	stem: አልቻሉበትን
word: አስከብሯል	citation: አስከበረ
word: ዱዳና	stem: ዱዳ
word: ስላልታዘዙ	stem: አልታዘዝ
word: የሚቀጥረን	citation: ቀጠረ
word: ከሚቀርቡ	citation: ቀረበ
word: ከሚያሰክር	stem: ሚያሰክር
word: አውሬውም	stem: አውሬ
word: የተወለደም	stem: የተወለደ
word: እንዳንኖር	stem: ንዳንኖር
word: በሕዝቤና	stem: ህዝብ
word: እብነ	stem: ብነ
word: እንከባከባቸዋለሁ	citation: ተንከባከበ
word: የተቀጠፈ	citation: ተቀጠፈ
word: በረበረ	citation: በረበረ
word: ተመረጠ	citation: ተመረጠ
word: ከአምራም	stem: አምራ
word: ዮሻውያህ	stem: ዮሻውያ
word: የፈጸምሽው	citation: ፈጸመ
word: መዋጮም	stem: ተዋጮመ
word: ውረዱ	citation: ወረደ
word: ሊያድን	stem: ሊያድ
word: የልቡም	stem: የልቡ
word: በመጨረሻው	stem: ጨረሰ
word: ክፉዎችና	stem: ክፉ
word: እያንዳንዱን	stem: አንዳንድ
word: ወጣቶቻችንን	stem: ወጣታ
word: ከሚፈለገው	citation: ተፈለገ
word: እንድታዋቅሩ	citation: አዋቀረ
word: ጠምደህ	citation: ጠመደ
word: የአፊቅን	stem: የአፊቅ
word: በወንድሞቻችሁ	stem: በወንድም
word: ትከባታለህ	citation: ከበበ
word: ንጽሕናችሁን	stem: ንጽህናችሁ
word: ማጨሻዎች	stem: ማጨሻ
word: የብርታታቸው	stem: ብርታት
word: ያምራሉ	stem: ያምራል
word: ዮሐንስንም	stem: ዮሀንስ
word: እለዋለሁ	stem: ለዋለህ
word: ስጦታቸውን	stem: ስጦታቸ
word: ግሪካውያን	stem: ግሪካውያ
word: እንድታድኑኝ	stem: ንድታድኑኝ
word: ቀባ	citation: ቀበበ
word: አልፋችሁ	stem: አልፋችህ
word: የአርጳድ	stem: አርጳድ
word: አወጣዋለሁ	stem: አወጣዋለህ
word: እያታለልን	stem: ያታለልን
word: የኤልያቄም	stem: የኤልያቅ
word: ሊነግሯቸው	citation: ነገረ
word: ይጨቁናል	citation: ጨቆነ
word: ቢጠብቅም	stem: ቢጠብቅ
word: ሊያስፈራሩን	stem: ሊያስፈራር
word: የሃጊት	stem: ሀጊት
word: አመንዝራለችና	stem: አመንዝራለች
word: ከድሩ	stem: ድር
word: በዘጠነኛውም	stem: ዘጠነኛ
word: የኤሳው	stem: የኤሳ
word: የዖዝያ	stem: ኦዝያ
word: ተይዟል	stem: ተይዝዋል
word: አፈናቀላችኋቸው	citation: አፈናቀለ
word: ቀረበና	citation: ቀረበ
word: አግኝተህበታል	citation: አገኘተ
word: ጳውሎስን	stem: ጳውሎስ
word: ያልፈጸመ	citation: ፈጸመ
word: በምትሄደው	stem: በምትሄደ
word: ይደባልቃሉ	stem: ይደባልቃል
word: ካልተወዳደረ	citation: ተወዳደረ
word: መዋደድ	stem: ተዋደደ
word: እንደማይሞት	stem: ማይሞት
word: ማጠናቀር	stem: አጠናቀረ
word: ጉባኤዎቹ	stem: ጉባኤ
word: የነባዮት	stem: ነባዮት
word: ኪዳኔ	stem: ኪዳን
word: ጊበቶንን	stem: ጊበቶን
word: እየጾሙ	stem: ጾም
word: በብርቱ	stem: ብርት
word: ተክሎችም	stem: ተክል
word: የቢክሪን	stem: ቢክሪን
word: አጠቡ	stem: አጠብ
word: የተወሰኑት	citation: ተወሰነ
word: ከተራሮች	stem: ተራራ
word: እንደሚጣል	stem: ንደሚጣል
word: እንድመጣ	stem: ንድመጣ
word: መርዛቸውን	stem: መርዝ
word: ውፍረቱ	stem: ውፍረት
word: ከነቢዩ	stem: ከነቢይ
word: የበሶርን	stem: የበሶር
word: ልጇን	stem: ልጇ
word: ገንዳዎቹን	stem: ገንዳ
word: ቆሻሻና	stem: ቆሻሻ
word: አነሳሱ	stem: አነሳስ
word: በወንድማቸው	stem: ወንድማቸ
word: ልትሻገሩ	citation: ተሻገረ
word: የአሞራውያንን	stem: አሞራውያን
word: አታድርጊ	citation: አደረገ
word: ለደናግል	stem: ደናግል
word: አማልክትና	stem: አማልክት
word: እንድርያስ	stem: ንድርያ
word: በላት	stem: ላት
word: ቆፍረውልኛልና	stem: ቆፍረውልኛል
word: ለትዕማር	stem: ትእማር
word: የነአርያህ	stem: ነአርያህ
word: መስጠታችን	stem: መስጠታች
word: በመመሪያውና	stem: በመመሪያ
word: ስትነፉ	stem: ስትነፍ
word: በለዘበ	stem: ለዘበ
word: ሸቀጣቸውም	stem: ሸቀጣቸ
word: ነግረውኛል	citation: ነገረ
word: ለማጽናናት	stem: ማጽናናት
word: ኮንያሁ	stem: ኮንያህ
word: አቢሜሌክንና	stem: አቢሜሌክን
word: እያንዳንዳቸውም	stem: አንዳንድ
word: መመርመሬን	stem: መረመረ
word: ያደርግልኝ	citation: አደረገ
word: የተጻፈባቸውን	stem: ተጻፈባቸውን
word: አልሆኑም	stem: አልሆኑ
word: ደግፈው	citation: ደገፈ
word: አላዘነለትም	stem: አላዘነለት
word: ስላልሰጠህ	stem: አልሰጠህ
word: በሆዱም	stem: በሆድ
word: ይረፉ	stem: ይረፍ
word: የረፋይምን	stem: የረፋይም
word: በታዘዙት	stem: ታዘዙት
word: የሜዳው	stem: ሜዳ
word: ትንሽም	stem: ትን
word: ትሸሻለህ	stem: ትሸሻለ
word: ከክስ	stem: ከክ
word: ተሸሽጋለች	citation: ተሸሸገ
word: ሲሰጧቸው	stem: ሲሰTW
word: ለሚያንኳኳም	stem: ሚያንኳኳ
word: በዮዳሄ	stem: ዮዳህ
word: ያለወይን	stem: አለወይን
word: ቀላውዴዎስ	stem: ቀላውዴዎ
word: ቢያጡና	stem: ቢያጥ
word: ተከታይ	stem: ተከተለ
word: ኃላፊነቱን	stem: ሀላፊነት
word: ትሾመኛለህ	stem: ትሾመኛለ
word: ከመገናኛ	stem: መገናኛ
word: እንዲፈጽማቸው	citation: ፈጸመ
word: ከሁለታችን	stem: ሁለት
word: ከሊቀ	stem: ሊቀ
word: ከሰማያትህም	stem: ሰማያትህም
word: ለሃቆጽ	stem: ሀቆጽ
word: ኤቅሮንና	stem: ኤቅሮን
word: ይቀልላቸዋል	citation: ቀለለ
word: እንደመጣሁና	stem: እንደመጣህ
word: እሸሽጋለሁ	citation: ሸሸገ
word: በጻፈበት	stem: ጻፈበት
word: ቢያደርጉም	stem: ቢያደርግ
word: ካመጣነው	stem: ካመጣነ
word: ከፍዬ	citation: ከፈለ
word: በመውረር	stem: ወረረ
word: ዋይታም	stem: ዋይታ
word: ጠቀለልኩ	citation: ጠቀለለ
word: ያምራል	stem: አምራል
word: ለሚከናወነው	citation: ተከናወነ
word: ሲያድጉም	stem: ሲያድጉ
word: ኤግላይም	stem: ኤግላይ
word: እንዳንቀርብ	stem: ንዳንቀርብ
word: ያለመንፈስ	stem: ነፈሰ
word: አባታችሁም	stem: አባታችህ
word: መጭመቂያ	stem: ጨመቀ
word: ስላጠፋ	stem: አጠፋ
word: አቋማችሁን	stem: አቋም
word: ይጠላል	citation: ጠለለ
word: አከናወነ	citation: አከናወነ
word: እንዲያግድህ	stem: ንዲያግድ
word: ከጣሪያህ	stem: ከጣሪያ
word: ረጺንና	stem: ረጺን
word: በተሠሩ	stem: ተሰር
word: ለአርክጳ	stem: አርክጳ
word: አስጠነቀቀ	citation: አስጠነቀቀ
word: ቦአኔርጌስ	stem: ቦአኔርግ
word: ዘለላዎቹን	stem: ዘለላ
word: ጎዳናውን	stem: ጎዳና
word: መባቸውን	stem: መባቸ
word: ከኪራም	stem: ኪራም
word: የጥሩሩ	stem: ጥሩር
word: ስላከበራችሁ	citation: አከበረ
word: ያዝና	stem: ያዝ
word: በትዕቢታቸውና	stem: በትእቢት
